org.joda.time.MutableDateTime,785,0.472
org.joda.time.MutableDateTime,786,0.472
org.joda.time.DateTimeZone,931,0.308
org.joda.time.format.DateTimeFormatterBuilder,955,0.236
org.joda.time.format.DateTimeFormatterBuilder,534,0.231
org.joda.time.format.DateTimeFormatterBuilder,537,0.231
org.joda.time.chrono.GJLocaleSymbols,239,0.224
org.joda.time.chrono.BasicChronology,763,0.224
org.joda.time.MutableDateTime,351,0.223
org.joda.time.MutableDateTime,353,0.223
org.joda.time.tz.DateTimeZoneBuilder,629,0.213
org.joda.time.tz.DateTimeZoneBuilder,632,0.213
org.joda.time.tz.DateTimeZoneBuilder,633,0.213
org.joda.time.tz.DateTimeZoneBuilder,634,0.213
org.joda.time.tz.DateTimeZoneBuilder,780,0.213
org.joda.time.tz.DateTimeZoneBuilder,783,0.213
org.joda.time.tz.DateTimeZoneBuilder,784,0.213
org.joda.time.tz.DateTimeZoneBuilder,785,0.213
org.joda.time.tz.DateTimeZoneBuilder,787,0.213
org.joda.time.tz.DateTimeZoneBuilder,788,0.213
org.joda.time.tz.DateTimeZoneBuilder,1286,0.213
org.joda.time.tz.DateTimeZoneBuilder,1289,0.213
org.joda.time.tz.DateTimeZoneBuilder,1290,0.213
org.joda.time.tz.DateTimeZoneBuilder,1291,0.213
org.joda.time.tz.DateTimeZoneBuilder,1292,0.213
org.joda.time.tz.DateTimeZoneBuilder,1294,0.213
org.joda.time.tz.DateTimeZoneBuilder,1295,0.213
org.joda.time.format.DateTimeFormatterBuilder,1804,0.212
org.joda.time.tz.DateTimeZoneBuilder,1629,0.211
org.joda.time.tz.DateTimeZoneBuilder,1630,0.211
org.joda.time.tz.DateTimeZoneBuilder,1631,0.211
org.joda.time.tz.DateTimeZoneBuilder,1632,0.211
org.joda.time.tz.CachedDateTimeZone,130,0.208
org.joda.time.tz.CachedDateTimeZone,131,0.208
org.joda.time.tz.DateTimeZoneBuilder,1622,0.208
org.joda.time.tz.DateTimeZoneBuilder,1625,0.208
org.joda.time.tz.DateTimeZoneBuilder,1626,0.208
org.joda.time.tz.DateTimeZoneBuilder,1627,0.208
org.joda.time.tz.DateTimeZoneBuilder,1628,0.208
org.joda.time.tz.DateTimeZoneBuilder,1635,0.208
org.joda.time.MutableDateTime,639,0.204
org.joda.time.MutableDateTime,640,0.204
org.joda.time.MutableDateTime,660,0.204
org.joda.time.MutableDateTime,661,0.204
org.joda.time.MutableDateTime,702,0.204
org.joda.time.MutableDateTime,703,0.204
org.joda.time.MutableDateTime,723,0.204
org.joda.time.MutableDateTime,724,0.204
org.joda.time.MutableDateTime,764,0.204
org.joda.time.MutableDateTime,765,0.204
org.joda.time.chrono.ISOChronology,104,0.187
org.joda.time.chrono.ISOChronology,105,0.187
org.joda.time.chrono.ISOChronology,106,0.187
org.joda.time.chrono.ISOChronology,110,0.187
org.joda.time.chrono.ISOChronology,111,0.187
org.joda.time.chrono.ISOChronology,112,0.187
org.joda.time.MutableDateTime,1229,0.174
org.joda.time.tz.CachedDateTimeZone,127,0.163
org.joda.time.base.AbstractInstant,436,0.158
org.joda.time.base.AbstractInstant,439,0.158
org.joda.time.MutableDateTime,636,0.158
org.joda.time.format.DateTimeFormatterBuilder,1007,0.158
org.joda.time.format.DateTimeFormatterBuilder,1767,0.156
org.joda.time.format.DateTimeFormatterBuilder,1770,0.156
org.joda.time.format.DateTimeFormatterBuilder,1771,0.156
org.joda.time.format.DateTimeFormatterBuilder,1800,0.155
org.joda.time.format.DateTimeFormatterBuilder,1801,0.155
org.joda.time.base.BaseDateTime,225,0.154
org.joda.time.base.BaseDateTime,223,0.154
org.joda.time.base.BaseDateTime,224,0.154
org.joda.time.tz.CachedDateTimeZone,202,0.149
org.joda.time.MutableDateTime,456,0.149
org.joda.time.base.BaseDateTime,317,0.146
org.joda.time.base.BaseDateTime,318,0.146
org.joda.time.MutableDateTime,454,0.146
org.joda.time.MutableDateTime,473,0.146
org.joda.time.MutableDateTime,474,0.146
org.joda.time.chrono.ZonedChronology,351,0.143
org.joda.time.chrono.ZonedChronology,352,0.143
org.joda.time.chrono.ZonedChronology,354,0.143
org.joda.time.chrono.ZonedChronology,357,0.143
org.joda.time.tz.ZoneInfoProvider,151,0.142
org.joda.time.tz.ZoneInfoProvider,152,0.142
org.joda.time.tz.ZoneInfoProvider,153,0.142
org.joda.time.tz.ZoneInfoProvider,154,0.142
org.joda.time.tz.ZoneInfoProvider,149,0.142
org.joda.time.DateTimeZone,213,0.138
org.joda.time.format.DateTimeFormatterBuilder,1218,0.138
org.joda.time.format.DateTimeFormatterBuilder,1219,0.138
org.joda.time.format.DateTimeFormatterBuilder,1475,0.137
org.joda.time.format.DateTimeFormatterBuilder,1476,0.137
org.joda.time.format.DateTimeFormatterBuilder,1479,0.137
org.joda.time.format.DateTimeFormatterBuilder,1480,0.137
org.joda.time.format.DateTimeFormatterBuilder,2660,0.137
org.joda.time.format.DateTimeFormatterBuilder,2661,0.137
org.joda.time.format.DateTimeFormatterBuilder,2665,0.137
org.joda.time.format.DateTimeFormatterBuilder,2670,0.137
org.joda.time.format.DateTimeFormatterBuilder,2671,0.137
