org.joda.time.convert.CalendarConverter,100,0.447
org.joda.time.convert.CalendarConverter,102,0.447
org.joda.time.convert.CalendarConverter,107,0.447
org.joda.time.chrono.GJMonthOfYearDateTimeField,63,0.359
org.joda.time.chrono.GJLocaleSymbols,211,0.359
org.joda.time.convert.CalendarConverter,76,0.316
org.joda.time.convert.CalendarConverter,77,0.316
org.joda.time.Partial,219,0.316
org.joda.time.Partial,220,0.316
org.joda.time.DateTimeZone,365,0.316
org.joda.time.chrono.GJMonthOfYearDateTimeField,58,0.3
org.joda.time.chrono.GJLocaleSymbols,207,0.3
org.joda.time.chrono.GJMonthOfYearDateTimeField,43,0.298
org.joda.time.chrono.GJLocaleSymbols,191,0.298
org.joda.time.convert.CalendarConverter,94,0.283
org.joda.time.convert.CalendarConverter,96,0.283
org.joda.time.convert.CalendarConverter,97,0.283
org.joda.time.convert.CalendarConverter,98,0.283
org.joda.time.convert.CalendarConverter,99,0.283
org.joda.time.convert.CalendarConverter,101,0.283
org.joda.time.convert.CalendarConverter,104,0.283
org.joda.time.chrono.GJChronology,251,0.283
org.joda.time.chrono.GJChronology,253,0.283
org.joda.time.chrono.GJMonthOfYearDateTimeField,48,0.276
org.joda.time.chrono.GJLocaleSymbols,195,0.276
org.joda.time.chrono.GJLocaleSymbols,42,0.236
org.joda.time.chrono.GJLocaleSymbols,45,0.236
org.joda.time.chrono.GJLocaleSymbols,46,0.236
org.joda.time.chrono.GJLocaleSymbols,47,0.236
org.joda.time.chrono.GJLocaleSymbols,48,0.236
org.joda.time.chrono.GJLocaleSymbols,43,0.231
org.joda.time.chrono.GJChronology,250,0.224
org.joda.time.chrono.GJChronology,255,0.224
org.joda.time.MonthDay,868,0.224
org.joda.time.format.DateTimeFormatterBuilder,955,0.211
org.joda.time.format.DateTimeFormatterBuilder,534,0.207
org.joda.time.format.DateTimeFormatterBuilder,537,0.207
org.joda.time.chrono.GJChronology,193,0.2
org.joda.time.chrono.GJLocaleSymbols,239,0.2
org.joda.time.chrono.BasicChronology,763,0.2
org.joda.time.format.DateTimeFormatterBuilder,1804,0.19
org.joda.time.field.BaseDateTimeField,94,0.189
org.joda.time.chrono.JulianChronology,132,0.183
org.joda.time.chrono.JulianChronology,133,0.183
org.joda.time.DateTimeZone,352,0.183
org.joda.time.DateTimeZone,353,0.183
org.joda.time.DateTimeZone,354,0.183
org.joda.time.chrono.ZonedChronology,436,0.183
org.joda.time.chrono.ZonedChronology,440,0.183
org.joda.time.chrono.JulianChronology,114,0.169
org.joda.time.convert.CalendarConverter,71,0.158
org.joda.time.convert.CalendarConverter,72,0.158
org.joda.time.convert.CalendarConverter,74,0.158
org.joda.time.convert.CalendarConverter,78,0.158
org.joda.time.convert.CalendarConverter,79,0.158
org.joda.time.chrono.JulianChronology,145,0.158
org.joda.time.chrono.JulianChronology,146,0.158
org.joda.time.chrono.JulianChronology,147,0.158
org.joda.time.convert.CalendarConverter,68,0.141
org.joda.time.chrono.JulianChronology,142,0.141
org.joda.time.chrono.JulianChronology,149,0.141
org.joda.time.chrono.GJChronology,156,0.141
org.joda.time.chrono.JulianChronology,162,0.141
org.joda.time.chrono.JulianChronology,163,0.141
org.joda.time.chrono.GJChronology,206,0.141
org.joda.time.chrono.GJChronology,207,0.141
org.joda.time.DateTimeZone,345,0.141
org.joda.time.DateTimeZone,348,0.141
org.joda.time.base.AbstractInstant,436,0.141
org.joda.time.base.AbstractInstant,439,0.141
org.joda.time.format.DateTimeFormatterBuilder,1007,0.141
org.joda.time.format.DateTimeFormatterBuilder,1767,0.14
org.joda.time.format.DateTimeFormatterBuilder,1770,0.14
org.joda.time.format.DateTimeFormatterBuilder,1771,0.14
org.joda.time.chrono.ZonedChronology,426,0.138
org.joda.time.chrono.ZonedChronology,427,0.138
org.joda.time.chrono.ZonedChronology,431,0.138
org.joda.time.chrono.ZonedChronology,432,0.138
org.joda.time.chrono.ZonedChronology,599,0.138
org.joda.time.chrono.ZonedChronology,603,0.138
org.joda.time.format.DateTimeFormatterBuilder,1800,0.138
org.joda.time.format.DateTimeFormatterBuilder,1801,0.138
org.joda.time.field.OffsetDateTimeField,166,0.132
org.joda.time.DateTimeFieldType,484,0.132
org.joda.time.chrono.ZonedChronology,366,0.13
org.joda.time.chrono.ZonedChronology,367,0.13
org.joda.time.chrono.GJChronology,140,0.129
org.joda.time.DateTimeZone,339,0.129
org.joda.time.DateTimeZone,340,0.129
org.joda.time.DateTimeZone,341,0.129
org.joda.time.DateTimeZone,344,0.129
org.joda.time.DateTimeZone,347,0.129
org.joda.time.DateTimeZone,583,0.129
org.joda.time.DateTimeZone,584,0.129
org.joda.time.DateTimeZone,622,0.129
org.joda.time.MutableDateTime,1111,0.129
org.joda.time.field.BaseDateTimeField,62,0.127
org.joda.time.field.UnsupportedDurationField,218,0.125
org.joda.time.chrono.ZonedChronology,518,0.124
org.joda.time.chrono.ZonedChronology,514,0.122
org.joda.time.field.AbstractReadableInstantFieldProperty,81,0.121
org.joda.time.field.AbstractReadableInstantFieldProperty,151,0.121
org.joda.time.field.AbstractReadableInstantFieldProperty,182,0.121
org.joda.time.field.AbstractReadableInstantFieldProperty,254,0.121
org.joda.time.field.AbstractReadableInstantFieldProperty,345,0.121
org.joda.time.field.AbstractReadableInstantFieldProperty,471,0.121
org.joda.time.field.UnsupportedDurationField,227,0.12
org.joda.time.field.UnsupportedDurationField,228,0.12
org.joda.time.DateTimeZone,330,0.12
org.joda.time.DateTimeZone,333,0.12
org.joda.time.DateTimeZone,334,0.12
org.joda.time.format.DateTimeFormat,510,0.12
org.joda.time.format.DateTimeFormat,511,0.12
org.joda.time.field.AbstractReadableInstantFieldProperty,244,0.118
org.joda.time.DateTimeFieldType,508,0.117
org.joda.time.DateTimeFieldType,254,0.115
org.joda.time.format.DateTimeFormatterBuilder,498,0.115
org.joda.time.field.AbstractReadableInstantFieldProperty,167,0.115
org.joda.time.field.AbstractReadableInstantFieldProperty,198,0.115
org.joda.time.field.AbstractReadableInstantFieldProperty,334,0.115
org.joda.time.chrono.GJEraDateTimeField,62,0.112
org.joda.time.chrono.GJEraDateTimeField,69,0.112
org.joda.time.chrono.GJEraDateTimeField,136,0.112
org.joda.time.chrono.GJEraDateTimeField,140,0.112
org.joda.time.chrono.GJLocaleSymbols,175,0.112
org.joda.time.field.DelegatedDateTimeField,225,0.112
org.joda.time.chrono.AssembledChronology,216,0.109
org.joda.time.field.AbstractReadableInstantFieldProperty,136,0.108
org.joda.time.format.DateTimeFormatter,310,0.107
org.joda.time.chrono.GJChronology,224,0.105
org.joda.time.chrono.GJChronology,225,0.105
org.joda.time.chrono.GJChronology,226,0.105
org.joda.time.chrono.GJChronology,284,0.105
org.joda.time.chrono.GJChronology,285,0.105
org.joda.time.format.DateTimeFormatterBuilder,755,0.105
