org.joda.time.DateTimeZone,280,0.5
org.joda.time.DateTimeZone,218,0.354
org.joda.time.DateTimeZone,274,0.354
org.joda.time.format.DateTimeFormatterBuilder,955,0.333
org.joda.time.format.DateTimeFormatterBuilder,534,0.327
org.joda.time.format.DateTimeFormatterBuilder,537,0.327
org.joda.time.chrono.GJLocaleSymbols,239,0.316
org.joda.time.chrono.BasicChronology,754,0.316
org.joda.time.format.DateTimeFormatterBuilder,1804,0.3
org.joda.time.base.AbstractInstant,436,0.224
org.joda.time.base.AbstractInstant,439,0.224
org.joda.time.format.DateTimeFormatterBuilder,1007,0.224
org.joda.time.format.DateTimeFormatterBuilder,1767,0.221
org.joda.time.format.DateTimeFormatterBuilder,1770,0.221
org.joda.time.format.DateTimeFormatterBuilder,1771,0.221
org.joda.time.format.DateTimeFormatterBuilder,1800,0.219
org.joda.time.format.DateTimeFormatterBuilder,1801,0.219
org.joda.time.format.DateTimeFormat,493,0.189
org.joda.time.format.DateTimeFormat,494,0.189
org.joda.time.DateTimeFieldType,508,0.186
org.joda.time.DateTimeFieldType,254,0.183
org.joda.time.chrono.GJEraDateTimeField,61,0.177
org.joda.time.chrono.GJEraDateTimeField,68,0.177
org.joda.time.chrono.GJLocaleSymbols,175,0.177
org.joda.time.format.DateTimeFormatterBuilder,498,0.174
org.joda.time.DateTimeZone,215,0.167
org.joda.time.DateTimeZone,216,0.167
org.joda.time.DateTimeZone,217,0.167
org.joda.time.DateTimeZone,220,0.167
org.joda.time.DateTimeZone,221,0.167
org.joda.time.format.DateTimeFormatterBuilder,755,0.167
org.joda.time.format.DateTimeFormatter,301,0.164
org.joda.time.format.DateTimeFormatter,189,0.162
org.joda.time.format.DateTimeFormatter,192,0.162
org.joda.time.format.DateTimeFormatter,203,0.162
org.joda.time.chrono.GJLocaleSymbols,48,0.161
org.joda.time.chrono.GJLocaleSymbols,42,0.16
org.joda.time.chrono.GJLocaleSymbols,45,0.16
org.joda.time.chrono.GJLocaleSymbols,46,0.16
org.joda.time.chrono.GJLocaleSymbols,47,0.16
org.joda.time.format.FormatUtils,51,0.158
org.joda.time.format.FormatUtils,52,0.158
org.joda.time.format.FormatUtils,53,0.158
org.joda.time.DateTimeZone,388,0.158
org.joda.time.DateTimeZone,389,0.158
org.joda.time.DateTimeZone,390,0.158
org.joda.time.format.DateTimeFormatterBuilder,829,0.158
org.joda.time.format.DateTimeFormatterBuilder,1754,0.156
org.joda.time.format.DateTimeFormatterBuilder,1755,0.156
org.joda.time.format.DateTimeFormatterBuilder,1756,0.156
org.joda.time.format.DateTimeFormatterBuilder,1757,0.156
org.joda.time.format.DateTimeFormatterBuilder,1760,0.152
org.joda.time.format.DateTimeFormatterBuilder,486,0.151
org.joda.time.format.DateTimeFormatterBuilder,489,0.151
org.joda.time.format.DateTimeFormatterBuilder,492,0.151
org.joda.time.format.DateTimeFormatterBuilder,495,0.151
org.joda.time.DateTimeZone,629,0.151
org.joda.time.DateTimeZone,629,0.151
org.joda.time.DateTimeZone,631,0.151
org.joda.time.DateTimeZone,634,0.151
org.joda.time.DateTimeZone,643,0.151
org.joda.time.DateTimeZone,695,0.151
org.joda.time.DateTimeZone,700,0.151
org.joda.time.field.BaseDateTimeField,94,0.149
org.joda.time.tz.ZoneInfoProvider,142,0.144
org.joda.time.DateTimeZone,660,0.139
org.joda.time.DateTimeZone,661,0.139
org.joda.time.format.DateTimeFormatter,321,0.13
org.joda.time.format.DateTimeFormatter,324,0.13
org.joda.time.DateTimeZone,288,0.125
org.joda.time.tz.FixedDateTimeZone,38,0.121
org.joda.time.tz.FixedDateTimeZone,39,0.121
org.joda.time.tz.FixedDateTimeZone,40,0.121
org.joda.time.tz.FixedDateTimeZone,41,0.121
org.joda.time.tz.FixedDateTimeZone,42,0.121
org.joda.time.format.DateTimeFormatter,128,0.115
org.joda.time.format.DateTimeFormatter,129,0.115
org.joda.time.format.DateTimeFormatter,130,0.115
org.joda.time.format.DateTimeFormatter,131,0.115
org.joda.time.format.DateTimeFormatter,132,0.115
org.joda.time.format.DateTimeFormatter,133,0.115
org.joda.time.format.DateTimeFormatter,134,0.115
org.joda.time.format.DateTimeFormatter,135,0.115
org.joda.time.format.DateTimeFormatter,136,0.115
org.joda.time.format.DateTimeFormatter,137,0.115
org.joda.time.DateTimeFieldType,512,0.115
org.joda.time.field.ZeroIsMaxDateTimeField,52,0.112
org.joda.time.field.ZeroIsMaxDateTimeField,53,0.112
org.joda.time.field.ZeroIsMaxDateTimeField,56,0.112
org.joda.time.DateTimeFieldType,245,0.112
org.joda.time.DateTimeZone,273,0.112
org.joda.time.DateTimeZone,276,0.112
org.joda.time.DateTimeZone,279,0.112
org.joda.time.DateTimeZone,282,0.112
org.joda.time.DateTimeZone,284,0.112
org.joda.time.DateTimeZone,285,0.112
org.joda.time.DateTimeZone,290,0.112
org.joda.time.DateTimeZone,293,0.112
org.joda.time.DateTimeZone,294,0.112
org.joda.time.DateTimeFieldType,484,0.109
org.joda.time.format.DateTimeFormatterBuilder,2308,0.109
org.joda.time.format.DateTimeFormatterBuilder,1822,0.107
org.joda.time.DateTime,487,0.097
org.joda.time.DateTime,489,0.097
org.joda.time.format.DateTimeFormatterBuilder,374,0.095
org.joda.time.format.DateTimeFormatterBuilder,376,0.095
org.joda.time.format.DateTimeFormatterBuilder,377,0.095
org.joda.time.format.DateTimeFormatterBuilder,378,0.095
org.joda.time.chrono.GJEraDateTimeField,60,0.093
org.joda.time.format.DateTimeFormatter,945,0.092
org.joda.time.format.DateTimeFormatterBuilder,108,0.092
org.joda.time.format.FormatUtils,64,0.092
org.joda.time.format.FormatUtils,63,0.092
org.joda.time.format.FormatUtils,66,0.092
org.joda.time.tz.FixedDateTimeZone,89,0.091
org.joda.time.DateTimeZone,304,0.091
org.joda.time.DateTimeZone,307,0.091
org.joda.time.DateTimeZone,308,0.091
org.joda.time.format.DateTimeFormatterBuilder,112,0.091
org.joda.time.format.DateTimeFormatterBuilder,105,0.091
org.joda.time.format.DateTimeFormatterBuilder,106,0.091
org.joda.time.format.DateTimeFormatterBuilder,107,0.091
org.joda.time.format.DateTimeFormatter,109,0.091
org.joda.time.format.DateTimeFormatter,110,0.091
org.joda.time.format.DateTimeFormatterBuilder,110,0.091
org.joda.time.format.DateTimeFormatter,111,0.091
org.joda.time.format.DateTimeFormatterBuilder,111,0.091
org.joda.time.format.DateTimeFormatter,112,0.091
org.joda.time.format.DateTimeFormatter,113,0.091
org.joda.time.format.DateTimeFormatter,114,0.091
org.joda.time.format.DateTimeFormatterBuilder,114,0.091
org.joda.time.format.DateTimeFormatter,115,0.091
org.joda.time.format.DateTimeFormatterBuilder,115,0.091
org.joda.time.format.DateTimeFormatter,116,0.091
org.joda.time.format.DateTimeFormatter,117,0.091
org.joda.time.format.DateTimeFormatter,118,0.091
org.joda.time.format.DateTimeFormatterBuilder,1165,0.09
org.joda.time.format.DateTimeFormatterBuilder,1166,0.09
org.joda.time.format.DateTimeFormatterBuilder,1175,0.09
org.joda.time.format.DateTimeFormatterBuilder,1176,0.09
org.joda.time.format.DateTimeFormatterBuilder,1138,0.089
org.joda.time.format.DateTimeFormatterBuilder,1140,0.089
org.joda.time.format.DateTimeFormatterBuilder,1141,0.089
org.joda.time.format.DateTimeFormatterBuilder,1154,0.089
org.joda.time.format.DateTimeFormatterBuilder,1158,0.089
org.joda.time.format.DateTimeFormatterBuilder,1161,0.089
org.joda.time.format.DateTimeFormatterBuilder,84,0.089
org.joda.time.format.DateTimeFormatterBuilder,85,0.089
org.joda.time.format.DateTimeFormatterBuilder,86,0.089
org.joda.time.DateTimeZone,383,0.087
org.joda.time.DateTimeZone,384,0.087
org.joda.time.DateTimeZone,385,0.087
org.joda.time.base.BaseDateTime,225,0.086
org.joda.time.format.DateTimeFormatterBuilder,1463,0.086
org.joda.time.format.DateTimeFormatterBuilder,1464,0.086
org.joda.time.format.DateTimeFormatterBuilder,1465,0.086
org.joda.time.base.BaseDateTime,223,0.086
org.joda.time.base.BaseDateTime,224,0.086
org.joda.time.tz.FixedDateTimeZone,88,0.086
org.joda.time.chrono.AssembledChronology,216,0.085
org.joda.time.format.FormatUtils,50,0.084
org.joda.time.format.FormatUtils,62,0.084
org.joda.time.format.FormatUtils,92,0.084
org.joda.time.DateTimeZone,374,0.081
org.joda.time.DateTimeZone,377,0.081
org.joda.time.DateTimeZone,381,0.081
org.joda.time.DateTimeZone,382,0.081
org.joda.time.format.DateTimeFormatterBuilder,1319,0.079
org.joda.time.format.DateTimeFormatterBuilder,1320,0.079
org.joda.time.format.DateTimeFormatterBuilder,1321,0.079
org.joda.time.format.DateTimeFormatterBuilder,1322,0.079
org.joda.time.format.DateTimeFormatterBuilder,1323,0.079
org.joda.time.chrono.BasicChronology,402,0.079
