Execute pipeline with following supplementary args: --smtpPort 25 --listenerMode NOOP --launcherMode FAULT_LOCALIZATION  --gitrepourl https://github.com/apache/rocketmq --gitrepopullrequest 4553
java -cp /usr/local/openjdk-11/lib/tools.jar:repairnator-pipeline.jar -Dlogback.configurationFile=/root/logback.xml fr.inria.spirals.repairnator.pipeline.Launcher -d --runId null -o /var/log --ghOauth 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 --faultLocalization --flacocoThreshold 0.0 --flacocoTopK null --flacocoResultsRepository flacocobot/2022-flacocobot-experiment --ghOauth  --smtpPort 25 --listenerMode NOOP --launcherMode FAULT_LOCALIZATION  --gitrepourl https://github.com/apache/rocketmq --gitrepopullrequest 4553

15:40:48.006 [main] INFO  f.i.s.r.p.g.GithubInitSerializerEngines - Initialize file serializer engines.
15:40:48.008 [main] INFO  f.i.s.r.p.g.GithubInitSerializerEngines - MongoDB won't be used for serialization.
15:40:48.008 [main] INFO  f.i.s.r.p.github.GithubInitNotifiers - The email notifier engine won't be used.
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - ----------------------------------------------------------------------
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - PIPELINE STEPS
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - ----------------------------------------------------------------------
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - CloneCheckoutGitPullRequest
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - BuildProject
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - TestProject
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeClasspath
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeSourceDir
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeTestDir
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - GatherTestInformation
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - FlacocoLocalization
15:40:48.027 [main] INFO  f.i.s.r.p.i.ProjectInspector - PushFaultLocalizationSuggestionsOnGitHubRepository
15:40:48.027 [main] INFO  f.i.s.r.p.s.CloneCheckoutGitPullRequest - Cloning repository https://github.com/apache/rocketmq.git in the following directory: ./workspace/apache-rocketmq-master-4553_repo
15:41:16.782 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.782 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.782 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog: setFile called: /root/logs/rocketmq-test/simple.log, true
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog: setFile ended
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog: setFile called: /root/logs/rocketmq-test/rolling_file.log, true
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog: setFile ended
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.783 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.784 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.784 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.784 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.784 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.784 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.785 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.785 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.785 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:16.785 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:ERROR Attempted to append to closed appender named [null].
15:41:17.559 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:WARN No appenders could be found for logger (io.netty.util.internal.InternalThreadLocalMap).
15:41:17.559 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:WARN Please initialize the logger system properly.
15:41:22.381 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:WARN No appenders could be found for logger (RocketmqCommon).
15:41:22.381 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - RocketMQLog:WARN Please initialize the logger system properly.
15:42:09.490 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - Exception in thread "Thread-73" java.lang.IllegalStateException: The consumer not running, please start it first.
15:42:09.491 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.impl.consumer.DefaultLitePullConsumerImpl.checkServiceState(DefaultLitePullConsumerImpl.java:199)
15:42:09.491 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.impl.consumer.DefaultLitePullConsumerImpl.poll(DefaultLitePullConsumerImpl.java:537)
15:42:09.491 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.consumer.DefaultLitePullConsumer.poll(DefaultLitePullConsumer.java:281)
15:42:09.491 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.consumer.DefaultLitePullConsumerTest$AsyncConsumer$1.run(DefaultLitePullConsumerTest.java:576)
15:42:09.491 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/java.lang.Thread.run(Thread.java:834)
15:42:21.738 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - org.apache.rocketmq.client.exception.MQClientException: message's topic not equal mq's topic
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - For more information, please visit the url, http://rocketmq.apache.org/docs/faq/
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.impl.producer.DefaultMQProducerImpl$4.run(DefaultMQProducerImpl.java:1063)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.impl.producer.DefaultMQProducerImpl.send(DefaultMQProducerImpl.java:1084)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.producer.DefaultMQProducer.send(DefaultMQProducer.java:952)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.rocketmq.client.producer.DefaultMQProducerTest.testBatchSendMessageAsync(DefaultMQProducerTest.java:273)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:59)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:56)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
15:42:21.739 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.mockito.internal.runners.DefaultInternalRunner$1$1.evaluate(DefaultInternalRunner.java:55)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.BlockJUnit4ClassRunner$1.evaluate(BlockJUnit4ClassRunner.java:100)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:366)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:103)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:63)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner$4.run(ParentRunner.java:331)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:79)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:329)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner.access$100(ParentRunner.java:66)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:293)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner$3.evaluate(ParentRunner.java:306)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.runners.ParentRunner.run(ParentRunner.java:413)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.mockito.internal.runners.DefaultInternalRunner$1.run(DefaultInternalRunner.java:100)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.mockito.internal.runners.DefaultInternalRunner.run(DefaultInternalRunner.java:107)
15:42:21.740 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.mockito.internal.runners.StrictRunner.run(StrictRunner.java:41)
