com.google.gson.DefaultDateTypeAdapter,100,1
com.google.gson.JsonParseException,42,0.535
com.google.gson.JsonParseException,43,0.535
com.google.gson.DefaultDateTypeAdapter,49,0.5
com.google.gson.DefaultDateTypeAdapter,52,0.5
com.google.gson.DefaultDateTypeAdapter,99,0.447
com.google.gson.TypeAdapter,259,0.365
com.google.gson.TypeAdapter,260,0.365
com.google.gson.TypeAdapter,273,0.365
com.google.gson.DefaultDateTypeAdapter,74,0.354
com.google.gson.DefaultDateTypeAdapter,75,0.354
com.google.gson.DefaultDateTypeAdapter,78,0.354
com.google.gson.DefaultDateTypeAdapter,79,0.354
com.google.gson.DefaultDateTypeAdapter,80,0.354
com.google.gson.DefaultDateTypeAdapter,81,0.354
com.google.gson.stream.JsonReader,445,0.127
com.google.gson.stream.JsonReader,612,0.113
com.google.gson.stream.JsonReader,613,0.113
com.google.gson.stream.JsonReader,614,0.113
com.google.gson.stream.JsonReader,581,0.075
com.google.gson.stream.JsonReader,637,0.075
com.google.gson.stream.JsonReader,638,0.075
com.google.gson.stream.JsonReader,631,0.073
com.google.gson.stream.JsonReader,1287,0.07
com.google.gson.stream.JsonReader,1288,0.07
com.google.gson.stream.JsonReader,428,0.067
com.google.gson.stream.JsonReader,620,0.067
com.google.gson.stream.JsonReader,621,0.067
com.google.gson.stream.JsonReader,622,0.067
com.google.gson.stream.JsonReader,625,0.067
com.google.gson.stream.JsonReader,626,0.067
com.google.gson.stream.JsonToken,25,0.067
com.google.gson.stream.JsonToken,31,0.067
com.google.gson.stream.JsonToken,37,0.067
com.google.gson.stream.JsonToken,43,0.067
com.google.gson.stream.JsonToken,49,0.067
com.google.gson.stream.JsonToken,56,0.067
com.google.gson.stream.JsonToken,61,0.067
com.google.gson.stream.JsonToken,67,0.067
com.google.gson.stream.JsonToken,72,0.067
com.google.gson.stream.JsonToken,77,0.067
com.google.gson.stream.JsonToken,84,0.067
com.google.gson.stream.JsonToken,25,0.067
com.google.gson.stream.JsonReader,425,0.066
com.google.gson.stream.JsonReader,423,0.066
com.google.gson.stream.JsonReader,424,0.066
com.google.gson.stream.JsonReader,1384,0.063
com.google.gson.stream.JsonReader,1396,0.063
com.google.gson.stream.JsonReader,1397,0.063
com.google.gson.stream.JsonReader,550,0.062
com.google.gson.stream.JsonReader,1349,0.062
com.google.gson.stream.JsonReader,536,0.062
com.google.gson.stream.JsonReader,549,0.062
com.google.gson.stream.JsonReader,1296,0.062
com.google.gson.stream.JsonReader,1299,0.062
com.google.gson.stream.JsonReader,1305,0.062
com.google.gson.stream.JsonReader,1306,0.062
com.google.gson.stream.JsonReader,1336,0.062
com.google.gson.stream.JsonReader,1337,0.062
com.google.gson.stream.JsonReader,1340,0.062
com.google.gson.stream.JsonReader,1341,0.062
com.google.gson.stream.JsonReader,1345,0.062
com.google.gson.stream.JsonReader,533,0.062
com.google.gson.stream.JsonReader,1284,0.062
com.google.gson.stream.JsonReader,1285,0.062
com.google.gson.stream.JsonReader,1286,0.062
com.google.gson.stream.JsonReader,1290,0.062
com.google.gson.stream.JsonReader,1293,0.062
com.google.gson.stream.JsonReader,1295,0.062
com.google.gson.stream.JsonReader,1327,0.062
com.google.gson.stream.JsonReader,1328,0.062
com.google.gson.stream.JsonReader,1329,0.062
com.google.gson.stream.JsonReader,1331,0.062
com.google.gson.stream.JsonReader,1332,0.062
com.google.gson.stream.JsonReader,1333,0.062
com.google.gson.stream.JsonReader,462,0.062
com.google.gson.stream.JsonReader,463,0.062
com.google.gson.stream.JsonReader,465,0.062
com.google.gson.stream.JsonReader,516,0.062
com.google.gson.stream.JsonReader,293,0.062
com.google.gson.stream.JsonReader,294,0.062
com.google.gson.stream.JsonReader,289,0.062
com.google.gson.stream.JsonReader,230,0.062
com.google.gson.stream.JsonReader,238,0.062
com.google.gson.stream.JsonReader,239,0.062
com.google.gson.stream.JsonReader,240,0.062
com.google.gson.stream.JsonReader,242,0.062
com.google.gson.stream.JsonReader,243,0.062
com.google.gson.stream.JsonReader,245,0.062
com.google.gson.stream.JsonReader,269,0.062
com.google.gson.stream.JsonReader,270,0.062
com.google.gson.stream.JsonReader,272,0.062
com.google.gson.stream.JsonReader,283,0.062
com.google.gson.stream.JsonReader,284,0.062
com.google.gson.stream.JsonReader,290,0.062
com.google.gson.stream.JsonReader,192,0.062
com.google.gson.stream.JsonReader,1594,0.062
com.google.gson.stream.JsonReader,1616,0.062
com.google.gson.internal.JsonReaderInternalAccess,25,0.062
com.google.gson.TypeAdapter,119,0.052
com.google.gson.stream.JsonReader,430,0.051
com.google.gson.stream.JsonReader,574,0.047
com.google.gson.stream.JsonReader,611,0.044
com.google.gson.stream.JsonReader,607,0.043
com.google.gson.stream.JsonReader,580,0.041
com.google.gson.stream.JsonReader,576,0.041
com.google.gson.stream.JsonReader,579,0.041
com.google.gson.stream.JsonReader,599,0.041
com.google.gson.stream.JsonReader,603,0.041
com.google.gson.stream.JsonReader,1309,0.036
