Execute pipeline with following supplementary args: --smtpPort 25 --listenerMode NOOP --launcherMode FAULT_LOCALIZATION  --gitrepourl https://github.com/vert-x3/vertx-web --gitrepopullrequest 2202
java -cp /usr/local/openjdk-11/lib/tools.jar:repairnator-pipeline.jar -Dlogback.configurationFile=/root/logback.xml fr.inria.spirals.repairnator.pipeline.Launcher -d --runId null -o /var/log --ghOauth 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 --faultLocalization --flacocoThreshold 0.0 --flacocoTopK null --flacocoResultsRepository flacocobot/2022-flacocobot-experiment --ghOauth  --smtpPort 25 --listenerMode NOOP --launcherMode FAULT_LOCALIZATION  --gitrepourl https://github.com/vert-x3/vertx-web --gitrepopullrequest 2202

11:55:09.649 [main] INFO  f.i.s.r.p.g.GithubInitSerializerEngines - Initialize file serializer engines.
11:55:09.651 [main] INFO  f.i.s.r.p.g.GithubInitSerializerEngines - MongoDB won't be used for serialization.
11:55:09.651 [main] INFO  f.i.s.r.p.github.GithubInitNotifiers - The email notifier engine won't be used.
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - ----------------------------------------------------------------------
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - PIPELINE STEPS
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - ----------------------------------------------------------------------
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - CloneCheckoutGitPullRequest
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - BuildProject
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - TestProject
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeClasspath
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeSourceDir
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeTestDir
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - GatherTestInformation
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - FlacocoLocalization
11:55:09.666 [main] INFO  f.i.s.r.p.i.ProjectInspector - PushFaultLocalizationSuggestionsOnGitHubRepository
11:55:09.666 [main] INFO  f.i.s.r.p.s.CloneCheckoutGitPullRequest - Cloning repository https://github.com/vert-x3/vertx-web.git in the following directory: ./workspace/vert-x3-vertx-web-master-2202_repo
11:56:07.931 [Thread-5] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: io.vertx.codegen.ClassModel - Interface io.vertx.ext.web.api.contract.openapi3.OpenAPI3RouterFactory does not redeclare the @Fluent return type  of method addSecurityHandler(java.lang.String,io.vertx.core.Handler<io.vertx.ext.web.RoutingContext>) declared by io.vertx.ext.web.api.contract.RouterFactory 
11:56:07.933 [Thread-5] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: io.vertx.codegen.ClassModel - Interface io.vertx.ext.web.api.contract.openapi3.OpenAPI3RouterFactory does not redeclare the @Fluent return type  of method setOptions(io.vertx.ext.web.api.contract.RouterFactoryOptions) declared by io.vertx.ext.web.api.contract.RouterFactory 
11:56:07.935 [Thread-5] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: io.vertx.codegen.ClassModel - Interface io.vertx.ext.web.api.contract.openapi3.OpenAPI3RouterFactory does not redeclare the @Fluent return type  of method setValidationFailureHandler(io.vertx.core.Handler<io.vertx.ext.web.RoutingContext>) declared by io.vertx.ext.web.api.contract.RouterFactory 
11:56:07.936 [Thread-5] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: io.vertx.codegen.ClassModel - Interface io.vertx.ext.web.api.contract.openapi3.OpenAPI3RouterFactory does not redeclare the @Fluent return type  of method setNotImplementedFailureHandler(io.vertx.core.Handler<io.vertx.ext.web.RoutingContext>) declared by io.vertx.ext.web.api.contract.RouterFactory 
11:56:07.937 [Thread-5] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: io.vertx.codegen.ClassModel - Interface io.vertx.ext.web.api.contract.openapi3.OpenAPI3RouterFactory does not redeclare the @Fluent return type  of method setBodyHandler(io.vertx.ext.web.handler.BodyHandler) declared by io.vertx.ext.web.api.contract.RouterFactory 
11:56:07.938 [Thread-5] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: io.vertx.codegen.ClassModel - Interface io.vertx.ext.web.api.contract.openapi3.OpenAPI3RouterFactory does not redeclare the @Fluent return type  of method addGlobalHandler(io.vertx.core.Handler<io.vertx.ext.web.RoutingContext>) declared by io.vertx.ext.web.api.contract.RouterFactory 
11:56:07.940 [Thread-5] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: io.vertx.codegen.ClassModel - Interface io.vertx.ext.web.api.contract.openapi3.OpenAPI3RouterFactory does not redeclare the @Fluent return type  of method setExtraOperationContextPayloadMapper(java.util.function.Function<io.vertx.ext.web.RoutingContext,io.vertx.core.json.JsonObject>) declared by io.vertx.ext.web.api.contract.RouterFactory 
11:56:22.990 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
11:56:22.990 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - SLF4J: Defaulting to no-operation (NOP) logger implementation
11:56:22.990 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
11:56:23.078 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - Starting test: RoutingContextImplTest#test_non_array_as_json_array_fails_json_array 
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - Unhandled exception in router 
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - io.vertx.core.json.DecodeException: Unexpected end-of-input in VALUE_STRING
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler -  at [Source: (io.netty.buffer.ByteBufInputStream); line: 1, column: 6]
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.json.jackson.JacksonCodec.fromParser(JacksonCodec.java:180)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.json.jackson.JacksonCodec.fromBuffer(JacksonCodec.java:74)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.json.Json.decodeValue(Json.java:119)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.json.Json.decodeValue(Json.java:107)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.impl.RequestBodyImpl.asJsonArray(RequestBodyImpl.java:112)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.RequestBody.asJsonArray(RequestBody.java:83)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.impl.RoutingContextImplTest.lambda$test_non_array_as_json_array_fails_json_array$8(RoutingContextImplTest.java:87)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.impl.RouteState.handleContext(RouteState.java:1284)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.impl.RoutingContextImplBase.iterateNext(RoutingContextImplBase.java:173)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.impl.RoutingContextImpl.next(RoutingContextImpl.java:140)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.handler.impl.BodyHandlerImpl$BHandler.doEnd(BodyHandlerImpl.java:355)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.ext.web.handler.impl.BodyHandlerImpl$BHandler.end(BodyHandlerImpl.java:332)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.impl.AbstractContext.dispatch(AbstractContext.java:101)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.impl.AbstractContext.dispatch(AbstractContext.java:64)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.http.impl.HttpEventHandler.handleEnd(HttpEventHandler.java:76)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.http.impl.Http1xServerRequest.onEnd(Http1xServerRequest.java:581)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.http.impl.Http1xServerRequest.lambda$pendingQueue$1(Http1xServerRequest.java:130)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.streams.impl.InboundBuffer.handleEvent(InboundBuffer.java:240)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.streams.impl.InboundBuffer.write(InboundBuffer.java:130)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.http.impl.Http1xServerRequest.handleEnd(Http1xServerRequest.java:562)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.impl.EventLoopContext.execute(EventLoopContext.java:77)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.impl.DuplicatedContext.execute(DuplicatedContext.java:169)
11:56:23.448 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.http.impl.Http1xServerConnection.onEnd(Http1xServerConnection.java:191)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.http.impl.Http1xServerConnection.handleMessage(Http1xServerConnection.java:147)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.net.impl.ConnectionBase.read(ConnectionBase.java:155)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.vertx.core.net.impl.VertxHandler.channelRead(VertxHandler.java:153)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:379)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:365)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:357)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.netty.channel.ChannelInboundHandlerAdapter.channelRead(ChannelInboundHandlerAdapter.java:93)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.netty.handler.codec.http.websocketx.extensions.WebSocketServerExtensionHandler.channelRead(WebSocketServerExtensionHandler.java:99)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:379)
11:56:23.449 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:365)
