Execute pipeline with following supplementary args: --smtpPort 25 --listenerMode NOOP --launcherMode FAULT_LOCALIZATION  --gitrepourl https://github.com/apache/dubbo --gitrepopullrequest 10164
java -cp /usr/local/openjdk-11/lib/tools.jar:repairnator-pipeline.jar -Dlogback.configurationFile=/root/logback.xml fr.inria.spirals.repairnator.pipeline.Launcher -d --runId null -o /var/log --ghOauth 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 --faultLocalization --flacocoThreshold 0.0 --flacocoTopK null --flacocoResultsRepository null --ghOauth  --smtpPort 25 --listenerMode NOOP --launcherMode FAULT_LOCALIZATION  --gitrepourl https://github.com/apache/dubbo --gitrepopullrequest 10164

12:24:29.667 [main] INFO  f.i.s.r.p.g.GithubInitSerializerEngines - Initialize file serializer engines.
12:24:29.668 [main] INFO  f.i.s.r.p.g.GithubInitSerializerEngines - MongoDB won't be used for serialization.
12:24:29.668 [main] INFO  f.i.s.r.p.github.GithubInitNotifiers - The email notifier engine won't be used.
12:24:29.681 [main] INFO  f.i.s.r.p.i.ProjectInspector - ----------------------------------------------------------------------
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - PIPELINE STEPS
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - ----------------------------------------------------------------------
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - CloneCheckoutGitPullRequest
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - BuildProject
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - TestProject
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeClasspath
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeSourceDir
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - ComputeTestDir
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - GatherTestInformation
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - FlacocoLocalization
12:24:29.682 [main] INFO  f.i.s.r.p.i.ProjectInspector - PushFaultLocalizationSuggestions
12:24:29.682 [main] INFO  f.i.s.r.p.s.CloneCheckoutGitPullRequest - Cloning repository https://github.com/apache/dubbo.git in the following directory: ./workspace/apache-dubbo-master-10164_repo
12:31:19.372 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - log4j:ERROR No output stream or file set for the appender named [null].
12:31:19.379 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - log4j:ERROR No output stream or file set for the appender named [null].
12:31:28.819 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - No such logging.properties in classpath for jdk logging config!
12:31:28.819 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - Jun 15, 2022 12:31:28 PM org.apache.dubbo.common.logger.jdk.JdkLogger error
12:31:28.819 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - SEVERE: error
12:31:28.819 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - Jun 15, 2022 12:31:28 PM org.apache.dubbo.common.logger.jdk.JdkLogger warn
12:31:28.819 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - WARNING: warn
12:31:28.819 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - Jun 15, 2022 12:31:28 PM org.apache.dubbo.common.logger.jdk.JdkLogger info
12:31:28.819 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - INFO: info
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - Jun 15, 2022 12:31:28 PM org.apache.dubbo.common.logger.jdk.JdkLogger error
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - SEVERE: error
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - java.lang.Exception: error
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.apache.dubbo.common.logger.LoggerTest.testAllLogMethod(LoggerTest.java:60)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:688)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.extension.TimeoutExtension.intercept(TimeoutExtension.java:149)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestableMethod(TimeoutExtension.java:140)
12:31:28.821 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestTemplateMethod(TimeoutExtension.java:92)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.ExecutableInvoker$ReflectiveInterceptorCall.lambda$ofVoidMethod$0(ExecutableInvoker.java:115)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.ExecutableInvoker.lambda$invoke$0(ExecutableInvoker.java:105)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:104)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.execution.ExecutableInvoker.invoke(ExecutableInvoker.java:98)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$6(TestMethodTestDescriptor.java:210)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
12:31:28.822 [Thread-8] ERROR f.i.s.r.p.m.output.MavenErrorHandler - 	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:206)
